bbl,tract_10,subsidy_flag,start_earliest,end_latest,start_earliest_time,end_latest_time
4021850011,36081074700,1,19990101,20331231,1999-01-01,2033-12-31
4021857501,36081074700,1,20080101,20231231,2008-01-01,2023-12-31
4021867502,36081074700,1,20080101,20231231,2008-01-01,2023-12-31
4022247502,36081073900,1,20160101,20311231,2016-01-01,2031-12-31
4022360010,36081075702,1,20200101,20301231,2020-01-01,2030-12-31
4022480074,36081075702,1,20070101,20211231,2007-01-01,2021-12-31
4022640117,36081075701,1,20050101,20201231,2005-01-01,2020-12-31
4022640118,36081075701,1,20060101,20211231,2006-01-01,2021-12-31
4022640120,36081075701,1,20060101,20211231,2006-01-01,2021-12-31
4022640127,36081075701,1,20050101,20201231,2005-01-01,2020-12-31
4022650062,36081075701,1,20030101,20181231,2003-01-01,2018-12-31
4022650064,36081075701,1,20030101,20181231,2003-01-01,2018-12-31
4022650116,36081075701,1,20050101,20201231,2005-01-01,2020-12-31
4022650164,36081075701,1,20030101,20181231,2003-01-01,2018-12-31
4022670114,36081075701,1,20100101,20251231,2010-01-01,2025-12-31
4023137501,36081024500,1,20000101,20251231,2000-01-01,2025-12-31
4023200012,36081024500,1,20090101,20241231,2009-01-01,2024-12-31
4023247501,36081024500,1,20100101,20251231,2010-01-01,2025-12-31
4023250040,36081024500,1,20160101,20191231,2016-01-01,2019-12-31
4024200011,36081024300,1,20150101,20181231,2015-01-01,2018-12-31
4024677502,36081047900,1,20080101,20331231,2008-01-01,2033-12-31
4024730160,36081047900,1,20160101,20191231,2016-01-01,2019-12-31
4024747501,36081047900,1,20070101,20321231,2007-01-01,2032-12-31
4024760022,36081047500,1,20060101,20311231,2006-01-01,2031-12-31
4024760023,36081047500,1,20060101,20311231,2006-01-01,2031-12-31
4024767502,36081047500,1,20090101,20341231,2009-01-01,2034-12-31
4026410030,36081059500,1,20050101,20201231,2005-01-01,2020-12-31
4027280026,36081052500,1,20100101,20251231,2010-01-01,2025-12-31
4027340001,36081060100,1,20200101,20301231,2020-01-01,2030-12-31
4027350019,36081060100,1,20090101,20241231,2009-01-01,2024-12-31
4027737501,36081060300,1,20070101,20221231,2007-01-01,2022-12-31
4027770011,36081051700,1,20100101,20251231,2010-01-01,2025-12-31
4028757501,36081047900,1,20000101,20251231,2000-01-01,2025-12-31
4028810047,36081047500,1,20100101,20351231,2010-01-01,2035-12-31
4028810048,36081047500,1,20100101,20351231,2010-01-01,2035-12-31
4028810049,36081047500,1,20100101,20351231,2010-01-01,2035-12-31
4028810050,36081047500,1,20100101,20351231,2010-01-01,2035-12-31
4028810051,36081047500,1,20100101,20351231,2010-01-01,2035-12-31
4028810052,36081047500,1,20100101,20351231,2010-01-01,2035-12-31
4028827501,36081047500,1,20000101,20251231,2000-01-01,2025-12-31
4028827502,36081047500,1,20050101,20301231,2005-01-01,2030-12-31
4028857501,36081068700,1,20090101,20241231,2009-01-01,2024-12-31
4028857502,36081068700,1,20120101,20271231,2012-01-01,2027-12-31
4028917502,36081047900,1,20080101,20331231,2008-01-01,2033-12-31
4029000027,36081050500,1,20080101,20231231,2008-01-01,2023-12-31
4029030018,36081049900,1,20030101,20281231,2003-01-01,2028-12-31
4030487502,36081065900,1,20070101,20221231,2007-01-01,2022-12-31
4030497502,36081065702,1,20100101,20251231,2010-01-01,2025-12-31
4030527501,36081065900,1,20070101,20221231,2007-01-01,2022-12-31
4030547501,36081065702,1,20100101,20251231,2010-01-01,2025-12-31
4030580043,36081065702,1,20040101,20191231,2004-01-01,2019-12-31
4030810121,36081069300,1,20100101,20251231,2010-01-01,2025-12-31
4030850049,36081069701,1,20110101,20261231,2011-01-01,2026-12-31
4030950078,36081069300,1,20150101,20181231,2015-01-01,2018-12-31
4030970018,36081069701,1,20120101,20271231,2012-01-01,2027-12-31
4030980016,36081069701,1,20110101,20261231,2011-01-01,2026-12-31
4030980025,36081069701,1,20150101,20181231,2015-01-01,2018-12-31
4030987501,36081069701,1,20120101,20271231,2012-01-01,2027-12-31
4030987502,36081069701,1,20140101,20291231,2014-01-01,2029-12-31
4030987503,36081069701,1,20150101,20301231,2015-01-01,2030-12-31
4030987504,36081069701,1,20160101,20311231,2016-01-01,2031-12-31
4030997501,36081071306,1,20120101,20271231,2012-01-01,2027-12-31
4031040092,36081069701,1,20110101,20361231,2011-01-01,2036-12-31
4031040108,36081069701,1,20010101,20261231,2001-01-01,2026-12-31
4031550019,36081071306,1,20010101,20261231,2001-01-01,2026-12-31
4031690021,36081071305,1,20030101,20281231,2003-01-01,2028-12-31
4031730022,36081071305,1,20040101,20191231,2004-01-01,2019-12-31
4031737502,36081071305,1,20080101,20231231,2008-01-01,2023-12-31
4032387503,36081071100,1,20160101,20311231,2016-01-01,2031-12-31
4032577501,36081073700,1,20070101,20221231,2007-01-01,2022-12-31
4033210087,36081013400,1,20110101,20261231,2011-01-01,2026-12-31
4033210379,36081013400,1,20130101,20281231,2013-01-01,2028-12-31
4033217503,36081013400,1,20050101,20201231,2005-01-01,2020-12-31
4033217502,36081013400,1,20070101,20221231,2007-01-01,2022-12-31
4033217504,36081013400,1,20070101,20221231,2007-01-01,2022-12-31
4033217505,36081013400,1,20110101,20261231,2011-01-01,2026-12-31
4033227501,36081013400,1,20030101,20181231,2003-01-01,2018-12-31
4033380070,36081013600,1,20060101,20211231,2006-01-01,2021-12-31
4033560030,36081013800,1,20110101,20261231,2011-01-01,2026-12-31
4033590011,36081021600,1,20200101,20301231,2020-01-01,2030-12-31
4033597501,36081021600,1,20120101,20271231,2012-01-01,2027-12-31
4033617501,36081059500,1,20200101,20301231,2020-01-01,2030-12-31
4033727501,36081059300,1,20080101,20331231,2008-01-01,2033-12-31
4033770084,36081053900,1,20160101,20191231,2016-01-01,2019-12-31
4033787501,36081059500,1,20100101,20351231,2010-01-01,2035-12-31
4034237501,36081053900,1,20090101,20341231,2009-01-01,2034-12-31
4034320026,36081054500,1,20160101,20191231,2016-01-01,2019-12-31
4034330035,36081054500,1,20170101,20321231,2017-01-01,2032-12-31
4034360034,36081054500,1,20160101,20311231,2016-01-01,2031-12-31
4034477501,36081054700,1,20120101,20271231,2012-01-01,2027-12-31
4034550035,36081054900,1,20170101,20321231,2017-01-01,2032-12-31
4034780008,36081058900,1,20090101,20341231,2009-01-01,2034-12-31
4034817501,36081058900,1,20090101,20341231,2009-01-01,2034-12-31
4034937501,36081059300,1,20110101,20261231,2011-01-01,2026-12-31
4034947502,36081059300,1,20090101,20241231,2009-01-01,2024-12-31
4034950056,36081059300,1,20110101,20261231,2011-01-01,2026-12-31
4034970049,36081059300,1,20100101,20241231,2010-01-01,2024-12-31
4035247501,36081059300,1,20160101,20311231,2016-01-01,2031-12-31
4035450014,36081055300,1,20160101,20191231,2016-01-01,2019-12-31
4035450069,36081055300,1,20150101,20291231,2015-01-01,2029-12-31
4035450075,36081055300,1,20150101,20291231,2015-01-01,2029-12-31
4035477501,36081055300,1,20120101,20261231,2012-01-01,2026-12-31
4035670016,36081055700,1,20160101,20191231,2016-01-01,2019-12-31
4035690032,36081056500,1,20050101,20201231,2005-01-01,2020-12-31
4035690033,36081056500,1,20040101,20191231,2004-01-01,2019-12-31
4036520017,36081062700,1,20160101,20311231,2016-01-01,2031-12-31
4037067501,36081062900,1,20060101,20211231,2006-01-01,2021-12-31
4038290092,36081063500,1,20090101,20241231,2009-01-01,2024-12-31
4038290093,36081063500,1,20090101,20241231,2009-01-01,2024-12-31
4038837501,36081063900,1,20100101,20251231,2010-01-01,2025-12-31
4039167508,36081093900,1,20140101,20291231,2014-01-01,2029-12-31
4039167505,36081093900,1,20110101,20271231,2011-01-01,2027-12-31
4039167506,36081093900,1,20120101,20271231,2012-01-01,2027-12-31
4039167507,36081093900,1,20130101,20281231,2013-01-01,2028-12-31
4040447501,36081092900,1,20050101,20201231,2005-01-01,2020-12-31
4042597502,36081091900,1,20080101,20231231,2008-01-01,2023-12-31
4042597503,36081091900,1,20130101,20281231,2013-01-01,2028-12-31
4044090044,36081088901,1,20070101,20221231,2007-01-01,2022-12-31
4044097503,36081088901,1,20070101,20221231,2007-01-01,2022-12-31
4044097504,36081088901,1,20130101,20281231,2013-01-01,2028-12-31
4044097501,36081088901,1,20080101,20231231,2008-01-01,2023-12-31
4044097502,36081088901,1,20100101,20251231,2010-01-01,2025-12-31
4044100019,36081088901,1,20110101,20261231,2011-01-01,2026-12-31
4044100020,36081088901,1,20130101,20281231,2013-01-01,2028-12-31
4044107502,36081088901,1,20080101,20231231,2008-01-01,2023-12-31
4044107503,36081088901,1,20100101,20251231,2010-01-01,2025-12-31
4044147501,36081088901,1,20070101,20221231,2007-01-01,2022-12-31
4044147502,36081088901,1,20070101,20221231,2007-01-01,2022-12-31
4044147503,36081088901,1,20080101,20231231,2008-01-01,2023-12-31
4044147504,36081088901,1,20090101,20241231,2009-01-01,2024-12-31
4044147505,36081088901,1,20100101,20251231,2010-01-01,2025-12-31
4044147506,36081088901,1,20110101,20261231,2011-01-01,2026-12-31
4045167501,36081098100,1,20090101,20231231,2009-01-01,2023-12-31
4046047501,36081099100,1,20030101,20181231,2003-01-01,2018-12-31
4049520011,36081088901,1,20060101,20211231,2006-01-01,2021-12-31
4049520012,36081088901,1,20060101,20211231,2006-01-01,2021-12-31
4049520014,36081088901,1,20060101,20211231,2006-01-01,2021-12-31
4049520032,36081088901,1,20160101,20311231,2016-01-01,2031-12-31
4049520033,36081088901,1,20160101,20311231,2016-01-01,2031-12-31
4049520034,36081088901,1,20160101,20311231,2016-01-01,2031-12-31
4049520035,36081088901,1,20160101,20311231,2016-01-01,2031-12-31
4049520036,36081088901,1,20160101,20311231,2016-01-01,2031-12-31
4049520037,36081088901,1,20160101,20311231,2016-01-01,2031-12-31
4049527501,36081088901,1,20040101,20191231,2004-01-01,2019-12-31
4049527502,36081088901,1,20110101,20261231,2011-01-01,2026-12-31
4049540131,36081088901,1,20010101,20261231,2001-01-01,2026-12-31
4049547501,36081088901,1,20100101,20251231,2010-01-01,2025-12-31
4049547502,36081088901,1,20160101,20311231,2016-01-01,2031-12-31
4049550001,36081088901,1,20100101,20251231,2010-01-01,2025-12-31
4049550022,36081088901,1,20120101,20271231,2012-01-01,2027-12-31
4049550029,36081088901,1,20050101,20201231,2005-01-01,2020-12-31
4049550101,36081088901,1,20100101,20251231,2010-01-01,2025-12-31
4049550102,36081088901,1,20100101,20251231,2010-01-01,2025-12-31
4049557513,36081088901,1,20120101,20271231,2012-01-01,2027-12-31
4049567502,36081088901,1,20050101,20201231,2005-01-01,2020-12-31
4049577501,36081088901,1,20120101,20271231,2012-01-01,2027-12-31
4049587501,36081086900,1,20050101,20201231,2005-01-01,2020-12-31
4049597502,36081086900,1,20080101,20231231,2008-01-01,2023-12-31
4049597501,36081086900,1,20100101,20251231,2010-01-01,2025-12-31
4049600014,36081086900,1,20120101,20271231,2012-01-01,2027-12-31
4049600017,36081086900,1,20100101,20251231,2010-01-01,2025-12-31
4049607502,36081086900,1,20080101,20231231,2008-01-01,2023-12-31
4049607501,36081086900,1,20080101,20231231,2008-01-01,2023-12-31
4049617501,36081086900,1,20090101,20241231,2009-01-01,2024-12-31
4049617502,36081086900,1,20100101,20251231,2010-01-01,2025-12-31
4049707501,36081086900,1,20080101,20231231,2008-01-01,2023-12-31
4049717501,36081086900,1,20060101,20211231,2006-01-01,2021-12-31
4049717503,36081086900,1,20150101,20301231,2015-01-01,2030-12-31
4049727501,36081087100,1,20120101,20271231,2012-01-01,2027-12-31
4049737501,36081087100,1,20150101,20301231,2015-01-01,2030-12-31
4049770017,36081086900,1,20020101,20271231,2002-01-01,2027-12-31
4049770021,36081086900,1,20020101,20271231,2002-01-01,2027-12-31
4049770090,36081086900,1,19990101,20241231,1999-01-01,2024-12-31
4049817504,36081116100,1,20120101,20271231,2012-01-01,2027-12-31
4049947505,36081116100,1,20090101,20241231,2009-01-01,2024-12-31
4049950050,36081115900,1,20070101,20221231,2007-01-01,2022-12-31
4050047502,36081116300,1,20050101,20201231,2005-01-01,2020-12-31
4050050042,36081116300,1,20200101,20301231,2020-01-01,2030-12-31
4050080031,36081115700,1,20070101,20221231,2007-01-01,2022-12-31
4050107504,36081086500,1,20070101,20221231,2007-01-01,2022-12-31
4050107503,36081086500,1,20040101,20191231,2004-01-01,2019-12-31
4050110034,36081086500,1,20060101,20211231,2006-01-01,2021-12-31
4050110134,36081086500,1,20060101,20211231,2006-01-01,2021-12-31
4050117502,36081086500,1,20130101,20281231,2013-01-01,2028-12-31
4050117503,36081086500,1,20130101,20281231,2013-01-01,2028-12-31
4050130066,36081086500,1,20040101,20191231,2004-01-01,2019-12-31
4050137501,36081086500,1,20090101,20241231,2009-01-01,2024-12-31
4050140076,36081116300,1,20040101,20191231,2004-01-01,2019-12-31
4050140077,36081116300,1,20040101,20191231,2004-01-01,2019-12-31
4050177502,36081115700,1,20130101,20281231,2013-01-01,2028-12-31
4050177503,36081115700,1,20120101,20271231,2012-01-01,2027-12-31
4050207502,36081086500,1,20040101,20191231,2004-01-01,2019-12-31
4050207503,36081086500,1,20090101,20241231,2009-01-01,2024-12-31
4050227503,36081086500,1,20090101,20241231,2009-01-01,2024-12-31
4050247504,36081086300,1,20040101,20191231,2004-01-01,2019-12-31
4050247505,36081086300,1,20110101,20261231,2011-01-01,2026-12-31
4050257501,36081086300,1,20030101,20181231,2003-01-01,2018-12-31
4050370087,36081087100,1,20060101,20211231,2006-01-01,2021-12-31
4050370103,36081087100,1,20060101,20211231,2006-01-01,2021-12-31
4050377503,36081087100,1,20060101,20211231,2006-01-01,2021-12-31
4050377502,36081087100,1,20060101,20211231,2006-01-01,2021-12-31
4050377504,36081087100,1,20060101,20211231,2006-01-01,2021-12-31
4050377506,36081087100,1,20150101,20301231,2015-01-01,2030-12-31
4050377505,36081087100,1,20130101,20281231,2013-01-01,2028-12-31
4050397501,36081084900,1,20030101,20181231,2003-01-01,2018-12-31
4050397502,36081084900,1,20050101,20201231,2005-01-01,2020-12-31
4050397503,36081084900,1,20070101,20221231,2007-01-01,2022-12-31
4050397504,36081084900,1,20070101,20221231,2007-01-01,2022-12-31
4050397505,36081084900,1,20070101,20221231,2007-01-01,2022-12-31
4050397506,36081084900,1,20090101,20241231,2009-01-01,2024-12-31
4050397507,36081084900,1,20090101,20241231,2009-01-01,2024-12-31
4050397508,36081084900,1,20080101,20231231,2008-01-01,2023-12-31
4050397509,36081084900,1,20110101,20261231,2011-01-01,2026-12-31
4050397510,36081084900,1,20120101,20271231,2012-01-01,2027-12-31
4050400014,36081084900,1,20120101,20271231,2012-01-01,2027-12-31
4050400018,36081084900,1,20150101,20181231,2015-01-01,2018-12-31
4050400069,36081084900,1,20070101,20221231,2007-01-01,2022-12-31
4050407501,36081084900,1,20070101,20221231,2007-01-01,2022-12-31
4050417505,36081084900,1,20040101,20191231,2004-01-01,2019-12-31
4050417506,36081084900,1,20080101,20231231,2008-01-01,2023-12-31
4050440063,36081085300,1,19970101,20221231,1997-01-01,2022-12-31
4050487503,36081085500,1,20110101,20261231,2011-01-01,2026-12-31
4050500079,36081086300,1,20050101,20201231,2005-01-01,2020-12-31
4050500080,36081086300,1,20050101,20201231,2005-01-01,2020-12-31
4050507502,36081086300,1,20090101,20241231,2009-01-01,2024-12-31
4050507503,36081086300,1,20100101,20251231,2010-01-01,2025-12-31
4050530038,36081116300,1,20070101,20221231,2007-01-01,2022-12-31
4050537501,36081116300,1,20120101,20271231,2012-01-01,2027-12-31
4050557501,36081116700,1,20060101,20211231,2006-01-01,2021-12-31
4050620015,36081084900,1,20070101,20221231,2007-01-01,2022-12-31
4050627501,36081084900,1,20050101,20201231,2005-01-01,2020-12-31
4050627502,36081084900,1,20110101,20261231,2011-01-01,2026-12-31
4050630033,36081084900,1,20050101,20201231,2005-01-01,2020-12-31
4050637502,36081084900,1,20150101,20301231,2015-01-01,2030-12-31
4051010007,36081084900,1,20110101,20261231,2011-01-01,2026-12-31
4051017501,36081084900,1,20100101,20251231,2010-01-01,2025-12-31
4051020048,36081084900,1,20060101,20211231,2006-01-01,2021-12-31
4051020052,36081084900,1,20100101,20251231,2010-01-01,2025-12-31
4051027502,36081084900,1,20070101,20221231,2007-01-01,2022-12-31
4051040015,36081079702,1,20110101,20261231,2011-01-01,2026-12-31
4051040016,36081079702,1,20110101,20261231,2011-01-01,2026-12-31
4051047502,36081079702,1,20110101,20261231,2011-01-01,2026-12-31
4051047501,36081079702,1,20110101,20261231,2011-01-01,2026-12-31
4051047503,36081079702,1,20150101,20301231,2015-01-01,2030-12-31
4051050028,36081079702,1,20070101,20221231,2007-01-01,2022-12-31
4051057502,36081079702,1,20050101,20201231,2005-01-01,2020-12-31
4051057503,36081079702,1,20090101,20241231,2009-01-01,2024-12-31
4051057504,36081079702,1,20100101,20251231,2010-01-01,2025-12-31
4051057505,36081079702,1,20120101,20271231,2012-01-01,2027-12-31
4051057506,36081079702,1,20120101,20271231,2012-01-01,2027-12-31
4051217502,36081084900,1,20090101,20241231,2009-01-01,2024-12-31
4051217501,36081084900,1,20090101,20241231,2009-01-01,2024-12-31
4051240029,36081079702,1,20140101,20291231,2014-01-01,2029-12-31
4051257502,36081079702,1,20030101,20181231,2003-01-01,2018-12-31
4051257503,36081079702,1,20150101,20301231,2015-01-01,2030-12-31
4051310011,36081079900,1,20070101,20221231,2007-01-01,2022-12-31
4051357502,36081085300,1,20130101,20281231,2013-01-01,2028-12-31
4051410001,36081079701,1,20200101,20301231,2020-01-01,2030-12-31
4051410028,36081079701,1,20110101,20261231,2011-01-01,2026-12-31
4051800029,36081085700,1,20120101,20271231,2012-01-01,2027-12-31
4051800030,36081085700,1,20120101,20271231,2012-01-01,2027-12-31
4051817501,36081085700,1,20080101,20231231,2008-01-01,2023-12-31
4051827501,36081085700,1,20120101,20271231,2012-01-01,2027-12-31
4051860059,36081085900,1,20070101,20221231,2007-01-01,2022-12-31
4051860061,36081085900,1,20070101,20221231,2007-01-01,2022-12-31
4051860159,36081085900,1,20070101,20221231,2007-01-01,2022-12-31
4051867502,36081085900,1,20070101,20221231,2007-01-01,2022-12-31
4051867503,36081085900,1,20090101,20241231,2009-01-01,2024-12-31
4051867504,36081085900,1,20090101,20241231,2009-01-01,2024-12-31
4051867505,36081085900,1,20100101,20261231,2010-01-01,2026-12-31
4051867506,36081085900,1,20120101,20271231,2012-01-01,2027-12-31
4051920051,36081085900,1,20160101,20311231,2016-01-01,2031-12-31
4051920052,36081085900,1,20160101,20311231,2016-01-01,2031-12-31
4051927501,36081085900,1,20080101,20231231,2008-01-01,2023-12-31
4051927503,36081085900,1,20080101,20231231,2008-01-01,2023-12-31
4051927502,36081085900,1,20090101,20241231,2009-01-01,2024-12-31
4051927504,36081085900,1,20100101,20251231,2010-01-01,2025-12-31
4051927505,36081085900,1,20140101,20291231,2014-01-01,2029-12-31
4051930026,36081085900,1,20030101,20181231,2003-01-01,2018-12-31
4051930027,36081085900,1,20030101,20181231,2003-01-01,2018-12-31
4051930028,36081085900,1,20050101,20201231,2005-01-01,2020-12-31
4051930039,36081085900,1,20090101,20241231,2009-01-01,2024-12-31
4051930128,36081085900,1,20060101,20211231,2006-01-01,2021-12-31
